Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1777305538,16,,Aggregated,0.700000,0.000000,5500,6900,7800,8500,9900,9900,9900,9900,9900,9900,9900,10,0,5300,5456.355749978684,1767.6582919666544,9909.147000056691,67345.6
1777305539,17,,Aggregated,0.700000,0.000000,5500,6900,7800,8500,9900,9900,9900,9900,9900,9900,9900,10,0,5300,5456.355749978684,1767.6582919666544,9909.147000056691,67345.6
1777305540,18,,Aggregated,0.600000,0.000000,5500,7800,8500,8500,9900,10000,10000,10000,10000,10000,10000,11,0,5500,5913.6795643399555,1767.6582919666544,10486.91770795267,91662.0
1777305541,19,,Aggregated,0.700000,0.000000,6900,7800,9900,9900,10000,12000,12000,12000,12000,12000,12000,12,0,5500,6410.269736069798,1767.6582919666544,11872.761625098065,111925.66666666667
1777305542,20,,Aggregated,0.700000,0.000000,6900,7800,9900,9900,10000,12000,12000,12000,12000,12000,12000,12,0,5500,6410.269736069798,1767.6582919666544,11872.761625098065,111925.66666666667
1777305543,21,,Aggregated,0.700000,0.000000,6900,8500,9900,10000,12000,12000,12000,12000,12000,12000,12000,13,0,6900,6848.6954134512835,1767.6582919666544,12109.803542029113,103352.69230769231
1777305544,22,,Aggregated,0.700000,0.000000,7800,9900,10000,12000,12000,12000,12000,12000,12000,12000,12000,14,0,6900,7251.880026771687,1767.6582919666544,12493.27999993693,96004.21428571429
1777305545,23,,Aggregated,0.600000,0.000000,7800,9900,12000,12000,12000,14000,14000,14000,14000,14000,14000,15,0,7800,7694.66839718322,1767.6582919666544,13893.705582944676,89635.66666666667
1777305546,24,,Aggregated,0.600000,0.000000,7800,9900,12000,12000,12000,14000,14000,14000,14000,14000,14000,15,0,7800,7694.66839718322,1767.6582919666544,13893.705582944676,89635.66666666667
1777305547,25,,Aggregated,0.700000,0.000000,8500,10000,12000,12000,14000,14000,14000,14000,14000,14000,14000,16,0,7800,8119.728830672102,1767.6582919666544,14495.635333005339,84063.25
1777305548,26,,Aggregated,0.700000,0.000000,8500,12000,12000,12000,14000,16000,16000,16000,16000,16000,16000,17,0,8500,8571.23634063721,1767.6582919666544,15795.356500078924,79146.41176470589
1777305549,27,,Aggregated,0.700000,0.000000,8500,12000,12000,12000,14000,16000,16000,16000,16000,16000,16000,17,0,8500,8571.23634063721,1767.6582919666544,15795.356500078924,79146.41176470589
1777305550,28,,Aggregated,0.700000,0.000000,9900,12000,12000,14000,16000,16000,16000,16000,16000,16000,16000,18,0,8500,8998.362997656739,1767.6582919666544,16259.51616698876,74775.83333333333
1777305551,29,,Aggregated,0.700000,0.000000,9900,12000,14000,14000,16000,17000,17000,17000,17000,17000,17000,19,0,9900,9433.438401307763,1767.6582919666544,17264.795667026192,88462.68421052632
1777305552,30,,Aggregated,0.700000,0.000000,9900,12000,14000,14000,16000,17000,17000,17000,17000,17000,17000,19,0,9900,9433.438401307763,1767.6582919666544,17264.795667026192,88462.68421052632
1777305553,30,,Aggregated,0.700000,0.000000,10000,12000,14000,16000,17000,18000,18000,18000,18000,18000,18000,20,0,9900,9878.927724988898,1767.6582919666544,18343.224874930456,84063.4
1777305555,30,,Aggregated,0.700000,0.000000,10000,12000,14000,16000,17000,18000,19000,19000,19000,19000,19000,21,0,10000,10307.88086703424,1767.6582919666544,18886.9437079411,96004.47619047618
1777305556,30,,Aggregated,0.700000,0.000000,10000,12000,14000,16000,17000,18000,19000,19000,19000,19000,19000,21,0,10000,10307.88086703424,1767.6582919666544,18886.9437079411,96004.47619047618
1777305557,30,,Aggregated,0.700000,0.000000,12000,14000,16000,16000,18000,19000,19000,19000,19000,19000,19000,22,0,10000,10712.444729124069,1767.6582919666544,19208.28583301045,106860.0
1777305558,30,,Aggregated,0.700000,0.000000,12000,14000,16000,17000,19000,19000,20000,20000,20000,20000,20000,23,0,12000,11126.731891291338,1767.6582919666544,20241.049458971247,102234.65217391304
1777305559,30,,Aggregated,0.700000,0.000000,12000,14000,16000,17000,19000,19000,20000,20000,20000,20000,20000,23,0,12000,11126.731891291338,1767.6582919666544,20241.049458971247,102234.65217391304
1777305560,30,,Aggregated,0.700000,0.000000,12000,14000,17000,18000,19000,20000,21000,21000,21000,21000,21000,24,0,12000,11543.133923614127,1767.6582919666544,21120.380667038262,111925.95833333333
1777305561,30,,Aggregated,0.700000,0.000000,12000,16000,17000,19000,20000,21000,22000,22000,22000,22000,22000,25,0,12000,11974.936469988897,1767.6582919666544,22338.197582983412,107467.96
1777305562,30,,Aggregated,0.600000,0.000000,12000,16000,18000,19000,21000,22000,23000,23000,23000,23000,23000,26,0,12000,12391.942456718356,1767.6582919666544,22817.092124954797,116212.5
1777305563,30,,Aggregated,0.600000,0.000000,12000,16000,18000,19000,21000,22000,23000,23000,23000,23000,23000,26,0,12000,12391.942456718356,1767.6582919666544,22817.092124954797,116212.5
1777305564,30,,Aggregated,0.700000,0.000000,12000,16000,19000,19000,22000,23000,23000,23000,23000,23000,23000,27,0,12000,12795.14113269505,1767.6582919666544,23278.306708089076,111925.96296296296
1777305565,30,,Aggregated,0.700000,0.000000,14000,17000,19000,20000,23000,23000,25000,25000,25000,25000,25000,28,0,12000,13226.060412171397,1767.6582919666544,24860.880958032794,119886.67857142857
1777305566,30,,Aggregated,0.700000,0.000000,14000,18000,19000,21000,23000,25000,25000,25000,25000,25000,25000,29,0,14000,13632.975264339997,1767.6582919666544,25026.591125060804,115769.03448275862
1777305567,30,,Aggregated,0.700000,0.000000,14000,18000,19000,21000,23000,25000,25000,25000,25000,25000,25000,29,0,14000,13632.975264339997,1767.6582919666544,25026.591125060804,115769.03448275862
1777305568,30,,Aggregated,0.700000,0.000000,14000,18000,20000,22000,25000,25000,26000,26000,26000,26000,26000,30,0,14000,14052.753234697351,1767.6582919666544,26226.31437506061,111925.86666666667
1777305569,30,,Aggregated,0.800000,0.000000,14000,19000,21000,22000,25000,26000,27000,27000,27000,27000,27000,31,0,14000,14461.976880354116,1767.6582919666544,26738.68625005707,108330.67741935483
1777305570,30,,Aggregated,0.800000,0.000000,14000,19000,21000,22000,25000,26000,27000,27000,27000,27000,27000,31,0,14000,14461.976880354116,1767.6582919666544,26738.68625005707,108330.67741935483
1777305571,30,,Aggregated,0.700000,0.000000,16000,19000,22000,23000,25000,27000,27000,27000,27000,27000,27000,32,0,14000,14866.562708310084,1767.6582919666544,27408.72337494511,104960.21875
1777305572,30,,Aggregated,0.800000,0.000000,16000,19000,22000,23000,26000,27000,29000,29000,29000,29000,29000,33,0,16000,15290.827820666671,1767.6582919666544,28867.311416077428,111925.84848484848
1777305573,30,,Aggregated,0.700000,0.000000,16000,20000,23000,25000,27000,29000,29000,29000,29000,29000,29000,34,0,16000,15692.360786734806,1767.6582919666544,28942.948666983284,108647.91176470589
1777305574,30,,Aggregated,0.700000,0.000000,16000,20000,23000,25000,27000,29000,29000,29000,29000,29000,29000,34,0,16000,15692.360786734806,1767.6582919666544,28942.948666983284,108647.91176470589
1777305575,30,,Aggregated,0.700000,0.000000,16000,21000,23000,25000,27000,29000,30000,30000,30000,30000,30000,35,1,16000,16101.337927370332,1767.6582919666544,30006.560708978213,105543.68571428572
1777305576,30,,Aggregated,0.700000,0.000000,18000,23000,25000,27000,30000,30000,30000,30000,30000,30000,30000,38,4,17000,17204.59703068359,1767.6582919666544,30114.089166978374,97211.28947368421
1777305577,30,,Aggregated,0.700000,0.000000,18000,23000,26000,27000,30000,30000,30000,30000,30000,30000,30000,39,5,18000,17532.859773488522,1767.6582919666544,30114.089166978374,94718.69230769231
1777305578,30,,Aggregated,0.700000,0.100000,19000,23000,27000,29000,30000,30000,30000,30000,30000,30000,30000,40,6,18000,17848.543773949496,1767.6582919666544,30160.219791927375,92350.725
1777305579,30,,Aggregated,1.000000,0.500000,19000,25000,29000,30000,30000,30000,30000,30000,30000,30000,30000,43,9,19000,18703.41484590845,1767.6582919666544,30218.047916074283,85907.6511627907
1777305580,30,,Aggregated,1.000000,0.500000,20000,26000,29000,30000,30000,30000,30000,30000,30000,30000,30000,44,10,19000,18960.296790684384,1767.6582919666544,30218.047916074283,83955.20454545454
1777305581,30,,Aggregated,1.100000,0.800000,21000,27000,30000,30000,30000,30000,30000,30000,30000,30000,30000,46,12,20000,19446.934576045074,1767.6582919666544,30218.047916074283,80304.97826086957
1777305582,30,,Aggregated,1.300000,1.000000,22000,27000,30000,30000,30000,30000,30000,30000,30000,30000,30000,48,14,21000,19888.68928987601,1767.6582919666544,30218.047916074283,76958.9375
1777305583,30,,Aggregated,1.300000,1.000000,22000,27000,30000,30000,30000,30000,30000,30000,30000,30000,30000,48,14,21000,19888.68928987601,1767.6582919666544,30218.047916074283,76958.9375
1777305584,30,,Aggregated,1.300000,1.100000,22000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,49,15,22000,20095.127234655927,1767.6582919666544,30218.047916074283,75388.3469387755
1777305585,30,,Aggregated,1.400000,1.300000,23000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,50,16,22000,20293.399869962595,1767.6582919666544,30218.047916074283,73880.58
1777305586,30,,Aggregated,1.400000,1.400000,23000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,51,17,23000,20483.89274751375,1767.6582919666544,30218.047916074283,72431.94117647059
1777305587,30,,Aggregated,1.500000,1.500000,23000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,52,18,23000,20666.948661022336,1767.6582919666544,30218.047916074283,71039.01923076923
1777305588,30,,Aggregated,1.500000,1.500000,23000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,52,18,23000,20666.948661022336,1767.6582919666544,30218.047916074283,71039.01923076923
1777305589,30,,Aggregated,1.400000,1.400000,23000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,53,19,23000,20843.122602945616,1767.6582919666544,30218.047916074283,69698.6603773585
1777305590,30,,Aggregated,1.300000,1.300000,25000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,54,20,23000,21012.769055520443,1767.6582919666544,30218.047916074283,68407.94444444444
1777305591,30,,Aggregated,1.300000,1.300000,25000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,54,20,23000,21012.769055520443,1767.6582919666544,30218.047916074283,68407.94444444444
1777305592,30,,Aggregated,1.100000,1.100000,25000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,55,21,25000,21176.277835565535,1767.6582919666544,30218.047916074283,67164.16363636364
1777305593,30,,Aggregated,1.000000,1.000000,25000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,56,22,25000,21333.916028984408,1767.6582919666544,30218.047916074283,65964.80357142857
1777305594,30,,Aggregated,1.000000,1.000000,25000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,56,22,25000,21333.916028984408,1767.6582919666544,30218.047916074283,65964.80357142857
1777305595,30,,Aggregated,0.800000,0.800000,25000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,57,23,25000,21486.03120098593,1767.6582919666544,30218.047916074283,64807.52631578947
1777305596,30,,Aggregated,0.800000,0.800000,26000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,58,24,25000,21632.900913761816,1767.6582919666544,30218.047916074283,63690.15517241379
1777305597,30,,Aggregated,0.700000,0.700000,26000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,59,25,26000,21774.79050985056,1767.6582919666544,30218.047916074283,62610.661016949154
1777305598,30,,Aggregated,0.700000,0.700000,27000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,60,26,26000,21911.98129718735,1767.6582919666544,30218.047916074283,61567.15
1777305599,30,,Aggregated,0.700000,0.700000,27000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,60,26,26000,21911.98129718735,1767.6582919666544,30218.047916074283,61567.15
1777305600,30,,Aggregated,0.700000,0.700000,27000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,61,27,27000,22045.040247232853,1767.6582919666544,30218.047916074283,60557.852459016394
1777305601,30,,Aggregated,0.700000,0.700000,27000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,61,27,27000,22045.040247232853,1767.6582919666544,30218.047916074283,60557.852459016394
1777305602,30,,Aggregated,0.700000,0.700000,27000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,62,28,27000,22173.40200197049,1767.6582919666544,30218.047916074283,59581.1129032258
1777305603,30,,Aggregated,0.700000,0.700000,27000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,63,29,27000,22298.092347828464,1767.6582919666544,30218.047916074283,58635.380952380954
1777305604,30,,Aggregated,0.700000,0.700000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,64,30,27000,22418.559464784266,1767.6582919666544,30218.047916074283,57719.203125
1777305605,30,,Aggregated,0.700000,0.700000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,64,30,27000,22418.559464784266,1767.6582919666544,30218.047916074283,57719.203125
1777305606,30,,Aggregated,0.700000,0.700000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,66,32,29000,22651.16654541061,1767.6582919666544,30218.047916074283,55970.13636363636
1777305607,30,,Aggregated,0.800000,0.800000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,67,33,29000,22762.331162270075,1767.6582919666544,30218.047916074283,55134.76119402985
1777305608,30,,Aggregated,0.800000,0.800000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,69,35,30000,22975.27031336263,1767.6582919666544,30218.047916074283,53536.65217391304
1777305609,30,,Aggregated,0.800000,0.800000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,72,38,30000,23275.094972182866,1767.6582919666544,30218.047916074283,51305.958333333336
1777305610,30,,Aggregated,0.800000,0.800000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,73,39,30000,23369.49525509757,1767.6582919666544,30218.047916074283,50603.13698630137
1777305611,30,,Aggregated,0.900000,0.900000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,74,40,30000,23460.46124940669,1767.6582919666544,30218.047916074283,49919.31081081081
1777305612,30,,Aggregated,1.000000,1.000000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,75,41,30000,23549.340073307976,1767.6582919666544,30218.047916074283,49253.72
1777305613,30,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,78,44,30000,23808.259633001097,1767.6582919666544,30354.23529194668,47359.346153846156
1777305614,30,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,78,44,30000,23808.259633001097,1767.6582919666544,30354.23529194668,47359.346153846156
1777305615,30,,Aggregated,1.300000,1.300000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,79,45,30000,23888.54670410245,1767.6582919666544,30354.23529194668,46759.86075949367
1777305616,30,,Aggregated,1.400000,1.400000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,80,46,30000,23966.229591651063,1767.6582919666544,30354.23529194668,46175.3625
1777305617,30,,Aggregated,1.400000,1.400000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,81,47,30000,24045.389835370624,1767.6582919666544,30378.209332935512,45605.2962962963
1777305618,30,,Aggregated,1.300000,1.300000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,82,48,30000,24119.613677317207,1767.6582919666544,30378.209332935512,45049.134146341465
1777305619,30,,Aggregated,1.300000,1.300000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,82,48,30000,24119.613677317207,1767.6582919666544,30378.209332935512,45049.134146341465
1777305620,30,,Aggregated,1.400000,1.400000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,83,49,30000,24191.590937228975,1767.6582919666544,30378.209332935512,44506.3734939759
1777305621,30,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,84,50,30000,24261.96353916644,1767.6582919666544,30378.209332935512,43976.53571428572
1777305622,30,,Aggregated,1.200000,1.200000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,84,50,30000,24261.96353916644,1767.6582919666544,30378.209332935512,43976.53571428572
1777305623,30,,Aggregated,1.000000,1.000000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,85,51,30000,24330.748367623208,1767.6582919666544,30378.209332935512,43459.16470588235
1777305624,30,,Aggregated,0.900000,0.900000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,86,52,30000,24398.02510802347,1767.6582919666544,30378.209332935512,42953.82558139535
1777305625,30,,Aggregated,0.900000,0.900000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,86,52,30000,24398.02510802347,1767.6582919666544,30378.209332935512,42953.82558139535
1777305626,30,,Aggregated,0.700000,0.700000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,87,53,30000,24463.88962355191,1767.6582919666544,30378.209332935512,42460.10344827586
1777305627,30,,Aggregated,0.800000,0.800000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,88,54,30000,24527.94354164904,1767.6582919666544,30378.209332935512,41977.60227272727
1777305628,30,,Aggregated,0.700000,0.700000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,89,55,30000,24590.844811777468,1767.6582919666544,30378.209332935512,41505.94382022472
1777305629,30,,Aggregated,0.800000,0.800000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,90,56,30000,24652.03888654683,1767.6582919666544,30378.209332935512,41044.76666666667
1777305630,30,,Aggregated,0.800000,0.800000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,90,56,30000,24652.03888654683,1767.6582919666544,30378.209332935512,41044.76666666667
1777305631,30,,Aggregated,0.800000,0.800000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,91,57,30000,24712.050051254395,1767.6582919666544,30378.209332935512,40593.72527472527
1777305632,30,,Aggregated,0.800000,0.800000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,91,57,30000,24712.050051254395,1767.6582919666544,30378.209332935512,40593.72527472527
1777305633,30,,Aggregated,0.800000,0.800000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,92,58,30000,24770.737614556034,1767.6582919666544,30378.209332935512,40152.489130434784
1777305634,30,,Aggregated,0.800000,0.800000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,93,59,30000,24828.031783571758,1767.6582919666544,30378.209332935512,39720.74193548387
1777305635,30,,Aggregated,0.700000,0.700000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,94,60,30000,24884.256779226136,1767.6582919666544,30378.209332935512,39298.18085106383
1777305636,30,,Aggregated,0.700000,0.700000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,94,60,30000,24884.256779226136,1767.6582919666544,30378.209332935512,39298.18085106383
1777305637,30,,Aggregated,0.700000,0.700000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,96,62,30000,24992.795625836152,1767.6582919666544,30378.209332935512,38479.46875
1777305638,30,,Aggregated,0.800000,0.800000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,97,63,30000,25045.493613374085,1767.6582919666544,30378.209332935512,38082.77319587629
